ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
10427879,0.4876645,0.225,-1.3045712,-5.972473,-0.2479775,,
10441280,0.4876645,0.225,-1.3045196,-5.972535,-0.1752925,Prdm15,PR domain containing 15
10342711,0.4876645,0.225,-1.3044479,-5.972621,-0.62617,,
10604616,0.4876645,0.225,-1.3044236,-5.97265,-0.1874125,Plac1,placental specific protein 1
10572580,0.4876645,0.225,-1.3043841,-5.972698,-0.3223075,Use1,unconventional SNARE in the ER 1 homolog (S. cerevisiae)
10339186,0.4876645,0.225,1.3043792,-5.972703,0.6826375,,
10554129,0.4876645,0.225,-1.3043455,-5.972744,-0.19802,B130024G19Rik,RIKEN cDNA B130024G19 gene
10604175,0.4876645,0.225,-1.3043421,-5.972748,-0.2082925,Tmem255a,transmembrane protein 255A
10504690,0.4876645,0.225,-1.304301,-5.972797,-0.15239,Tmod1,tropomodulin 1
10423383,0.4876645,0.225,1.3042636,-5.972842,0.4185775,,
10599956,0.4876645,0.225,-1.3042317,-5.97288,-0.233155,,
10420798,0.4876645,0.225,-1.3041005,-5.973038,-0.3723275,4930578I06Rik,RIKEN cDNA 4930578I06 gene
10577980,0.4876645,0.225,-1.304096,-5.973043,-0.1499925,Chrna6,"cholinergic receptor, nicotinic, alpha polypeptide 6"
10563570,0.4876645,0.225,-1.3040909,-5.973049,-0.1835825,Tph1,tryptophan hydroxylase 1
10477107,0.4876645,0.225,-1.3040647,-5.973081,-0.1454625,6820408C15Rik,RIKEN cDNA 6820408C15 gene
10343767,0.4876645,0.225,-1.304063,-5.973083,-0.5693,,
10401063,0.4876645,0.225,-1.3040626,-5.973083,-0.2531625,Zbtb25,zinc finger and BTB domain containing 25
10603870,0.4876645,0.225,-1.3040523,-5.973096,-0.157435,Elk1,"ELK1, member of ETS oncogene family"
10514491,0.4876645,0.225,-1.3040171,-5.973138,-0.1954675,Cyp2j12,"cytochrome P450, family 2, subfamily j, polypeptide 12"
10510144,0.4876645,0.225,-1.3039749,-5.973189,-0.558065,Zfp985,zinc finger protein 985
10605351,0.4876645,0.225,-1.3039549,-5.973213,-0.2253625,,
10459467,0.4876645,0.225,-1.3039425,-5.973227,-0.1800575,,
10389601,0.4876935,0.226,-1.3038177,-5.973377,-0.1989425,Smg8,"smg-8 homolog, nonsense mediated mRNA decay factor (C. elegans)"
10397555,0.4876935,0.226,1.3038054,-5.973392,0.2325025,,
10392415,0.4876935,0.226,-1.3037639,-5.973442,-0.1674775,Rgs9,regulator of G-protein signaling 9
10596207,0.4876935,0.226,1.3037137,-5.973502,0.2418125,Uba5,ubiquitin-like modifier activating enzyme 5
10444858,0.4876935,0.226,1.3036913,-5.973529,0.17562,Cchcr1,coiled-coil alpha-helical rod protein 1
10452417,0.4877812,0.226,1.3035031,-5.973755,0.1648025,,
10343965,0.4877812,0.226,-1.303483,-5.973779,-0.857325,,
10363333,0.4878264,0.226,-1.303357,-5.97393,-0.18619,Sh3rf3,SH3 domain containing ring finger 3
10601844,0.4878264,0.226,-1.3033192,-5.973975,-0.3452575,Bhlhb9,"basic helix-loop-helix domain containing, class B9"
10438813,0.4878264,0.226,-1.3032551,-5.974052,-0.21121,Mir690,microRNA 690
10554392,0.4878264,0.226,-1.3032271,-5.974086,-0.433115,Gdpgp1,GDP-D-glucose phosphorylase 1
10343719,0.4878264,0.226,-1.3031651,-5.97416,-0.4117875,,
10516576,0.4878264,0.226,1.3031297,-5.974203,0.4370875,Rbbp4,retinoblastoma binding protein 4
10439675,0.4878264,0.226,-1.3031248,-5.974208,-0.1409325,Tmprss7,transmembrane serine protease 7
10563377,0.4879049,0.226,1.3029717,-5.974392,0.1788175,Sult2b1,"sulfotransferase family, cytosolic, 2B, member 1"
10493864,0.4879939,0.226,-1.3028035,-5.974594,-0.1701725,Sprr2d,small proline-rich protein 2D
10575693,0.488005,0.226,-1.3027424,-5.974667,-0.1847,Vat1l,vesicle amine transport protein 1 like
10403394,0.488005,0.226,1.3026514,-5.974776,0.21118,,
10389759,0.488005,0.226,-1.3025681,-5.974876,-0.1579425,,
10341057,0.488005,0.226,1.3025222,-5.974931,0.58949,,
10433902,0.488005,0.226,-1.3024614,-5.975004,-0.1979425,Gm12191///Gm5481///Rpl30,ribosomal protein L30 pseudogene///predicted gene 5481///ribosomal protein L30
10342783,0.488005,0.226,1.3024298,-5.975042,0.4869675,,
10406823,0.488005,0.226,-1.3023902,-5.975089,-0.185655,Lncenc1,"long non-coding RNA, embryonic stem cells expressed 1"
10405047,0.488005,0.226,1.3023777,-5.975104,0.2722075,Aspn,asporin
10541636,0.488005,0.226,-1.3023375,-5.975153,-0.35506,Vmn2r26,"vomeronasal 2, receptor 26"
10340854,0.488005,0.226,-1.302328,-5.975164,-0.3364175,,
10460591,0.488005,0.226,-1.3023259,-5.975167,-0.2899625,Fibp,fibroblast growth factor (acidic) intracellular binding protein
10568826,0.48801,0.226,-1.3022768,-5.975225,-0.197915,Cfap46,cilia and flagella associated protein 46
10461796,0.488022,0.226,-1.3022179,-5.975296,-0.1538825,Olfr1462,olfactory receptor 1462
10379539,0.4882193,0.226,-1.3018965,-5.975681,-0.151695,,
10338019,0.4883313,0.226,-1.3016959,-5.975922,-0.1825675,,
10359334,0.4883378,0.226,-1.3016447,-5.975983,-0.2161225,Cacybp,calcyclin binding protein
10338586,0.4885047,0.226,-1.3013666,-5.976316,-0.49294,,
10357500,0.4885485,0.226,-1.301222,-5.97649,-0.3402875,Zp3r,zona pellucida 3 receptor
10574492,0.4885485,0.226,-1.3012205,-5.976491,-0.2055575,,
10503659,0.4885507,0.226,-1.3011755,-5.976545,-0.251335,Epha7,Eph receptor A7
10488982,0.4885828,0.226,1.3010537,-5.976691,0.2012325,Cpne1///Rbm12,copine I///RNA binding motif protein 12
10600576,0.4885828,0.226,-1.3010461,-5.9767,-0.2138925,Gm14743,predicted gene 14743
10558655,0.4886046,0.226,-1.3009734,-5.976788,-0.24357,Olfr541///Olfr539///Olfr53///Olfr538///Olfr61///Olfr60///Olfr46///Olfr45,olfactory receptor 541///olfactory receptor 539///olfactory receptor 53///olfactory receptor 538///olfactory receptor 61///olfactory receptor 60///olfactory receptor 46///olfactory receptor 45
10539813,0.4886413,0.226,-1.3008795,-5.9769,-0.1886225,Efcc1,EF hand and coiled-coil domain containing 1
10437174,0.4886977,0.227,1.3007528,-5.977052,0.1738275,Wrb,tryptophan rich basic protein
10429048,0.4886977,0.227,-1.3007064,-5.977107,-0.178305,Oc90,otoconin 90
10562296,0.4886977,0.227,-1.3005382,-5.977309,-0.214885,Scgb2b23-ps,"secretoglobin, family 2B, member 23, pseudogene"
10338270,0.4886977,0.227,-1.3005124,-5.97734,-0.357445,,
10524460,0.4886977,0.227,-1.3005087,-5.977344,-0.2040225,Acacb,acetyl-Coenzyme A carboxylase beta
10588203,0.4886977,0.227,-1.3004949,-5.977361,-0.138205,Ky,kyphoscoliosis peptidase
10419125,0.4886977,0.227,-1.3004937,-5.977362,-0.1611625,,
10343283,0.4886977,0.227,-1.300464,-5.977398,-0.97063,,
10570703,0.4887069,0.227,-1.3003921,-5.977484,-0.19591,Defa27///Defa-ps1///Defa28///Defa25,"defensin, alpha, 27///defensin, alpha, pseudogene 1///defensin, alpha, 28///defensin, alpha, 25"
10364237,0.4887069,0.227,-1.3003671,-5.977514,-0.132645,Gm10787,predicted gene 10787
10538106,0.488783,0.227,-1.3001642,-5.977757,-0.2245425,Zfp775,zinc finger protein 775
10373583,0.488783,0.227,-1.3001426,-5.977783,-0.1640675,Gdf11,growth differentiation factor 11
10568939,0.488783,0.227,1.3001336,-5.977794,0.2935125,Echs1,"enoyl Coenzyme A hydratase, short chain, 1, mitochondrial"
10408525,0.4887994,0.227,-1.2999418,-5.978023,-0.2253625,1700018A04Rik,RIKEN cDNA 1700018A04 gene
10496504,0.4887994,0.227,-1.2999192,-5.97805,-0.2616,Stpg2,sperm tail PG rich repeat containing 2
10568165,0.4887994,0.227,-1.2997843,-5.978212,-0.1620175,Zg16,zymogen granule protein 16
10545804,0.4887994,0.227,-1.2997561,-5.978246,-0.19862,Gm5878,predicted gene 5878
10576896,0.4887994,0.227,-1.2997534,-5.978249,-0.26163,,
10558150,0.4887994,0.227,-1.2997375,-5.978268,-0.173625,Htra1,HtrA serine peptidase 1
10338837,0.4887994,0.227,1.2997305,-5.978276,0.6176275,,
10384102,0.4887994,0.227,-1.2996215,-5.978407,-0.201215,Npc1l1,NPC1-like 1
10506360,0.4887994,0.227,-1.299557,-5.978484,-0.1589475,Sgip1,SH3-domain GRB2-like (endophilin) interacting protein 1
10466087,0.4887994,0.227,1.2995336,-5.978512,0.1938875,Tmem109,transmembrane protein 109
10592938,0.4887994,0.227,-1.2995313,-5.978515,-0.25541,Ttc36,tetratricopeptide repeat domain 36
10599346,0.4887994,0.227,1.2995299,-5.978516,0.2252475,LOC100862456///Polr2k,"DNA-directed RNA polymerases I, II, and III subunit RPABC4///polymerase (RNA) II (DNA directed) polypeptide K"
10451291,0.4887994,0.227,-1.2994927,-5.978561,-0.2218575,Slc22a7,"solute carrier family 22 (organic anion transporter), member 7"
10497051,0.4887994,0.227,-1.2994725,-5.978585,-0.14339,Negr1,neuronal growth regulator 1
10340117,0.4887994,0.227,-1.299418,-5.97865,-0.28048,,
10385511,0.4887994,0.227,1.2994101,-5.97866,0.16737,Psme2b///Psme2,"protease (prosome, macropain) activator subunit 2B///proteasome (prosome, macropain) activator subunit 2 (PA28 beta)"
10563903,0.4887994,0.227,-1.2993977,-5.978675,-0.371195,,
10445496,0.4888319,0.227,1.2993099,-5.97878,0.3468125,Yipf3,"Yip1 domain family, member 3"
10340559,0.4889429,0.227,-1.2990941,-5.979038,-0.42119,,
10499666,0.4889429,0.227,1.299069,-5.979068,0.32621,Atp8b2,"ATPase, class I, type 8B, member 2"
10541587,0.4890414,0.227,1.2988877,-5.979285,0.5627825,Clec4a2///Clec4a2,"C-type lectin domain family 4, member a2///C-type lectin domain family 4, member a2"
10343544,0.4890424,0.227,-1.2988133,-5.979374,-0.436305,,
10378964,0.4890424,0.227,-1.2988026,-5.979387,-0.155935,Sez6,seizure related gene 6
10484261,0.4891384,0.227,1.2986248,-5.9796,0.182615,Cerkl,ceramide kinase-like
10450116,0.4891518,0.227,-1.298564,-5.979673,-0.1837225,Slc39a7,"solute carrier family 39 (zinc transporter), member 7"
10570741,0.4892044,0.227,-1.2984478,-5.979812,-0.228165,Defb1,defensin beta 1
10492689,0.4892427,0.227,-1.2983018,-5.979986,-0.1413225,Pdgfc,"platelet-derived growth factor, C polypeptide"
10502196,0.4892427,0.227,1.2982706,-5.980024,0.1723325,Rpl34,ribosomal protein L34
10533085,0.4892427,0.227,1.2982424,-5.980057,0.3162375,Pebp1,phosphatidylethanolamine binding protein 1
10449315,0.4892427,0.227,1.2981652,-5.98015,0.454705,Uqcc2,ubiquinol-cytochrome c reductase complex assembly factor 2
10531488,0.4892427,0.227,1.2981391,-5.980181,0.2710225,Ccni,cyclin I
10468485,0.4892427,0.227,-1.298105,-5.980222,-0.174865,,
10608638,0.4892427,0.227,1.2980619,-5.980273,0.70524,,
10515981,0.4892427,0.227,-1.2980586,-5.980277,-0.2726875,Mir30e,microRNA 30e
10391508,0.4892682,0.227,-1.2979806,-5.980371,-0.2002275,Sost,sclerostin
10581654,0.4892689,0.227,-1.2979378,-5.980422,-0.1899875,Calb2,calbindin 2
10513101,0.489359,0.228,-1.2977685,-5.980624,-0.2765475,Mir32,microRNA 32
10584138,0.4894567,0.228,-1.2975572,-5.980877,-0.29585,Kcnj1,"potassium inwardly-rectifying channel, subfamily J, member 1"
10488231,0.4894567,0.228,1.2975097,-5.980934,0.520115,Gm10653///Rps2,ribsomal protein S2 pseudogene///ribosomal protein S2
10484389,0.4894567,0.228,-1.2975047,-5.98094,-0.2210975,Tfpi,tissue factor pathway inhibitor
10588109,0.4895002,0.228,-1.2974015,-5.981063,-0.1887,Nme9,NME/NM23 family member 9
10340591,0.4895474,0.228,-1.2971794,-5.981329,-0.6485225,,
10525858,0.4895474,0.228,1.2971678,-5.981343,0.213645,Dnah10,"dynein, axonemal, heavy chain 10"
10564692,0.4895474,0.228,1.2971544,-5.981359,0.2617275,Mrpl46,mitochondrial ribosomal protein L46
10373618,0.4895474,0.228,-1.2971508,-5.981363,-0.16016,Olfr771,olfactory receptor 771
10605561,0.4895474,0.228,-1.2971255,-5.981393,-0.2527975,4930595M18Rik,RIKEN cDNA 4930595M18 gene
10397377,0.489549,0.228,1.2970814,-5.981446,0.228735,Ttll5,"tubulin tyrosine ligase-like family, member 5"
10375527,0.4896072,0.228,-1.2969573,-5.981594,-0.1781675,Olfr1394,olfactory receptor 1394
10520417,0.4896091,0.228,-1.2969067,-5.981655,-0.34345,Gm6083,developmental pluripotency associated 5 pseudogene
10571266,0.4896091,0.228,1.2968709,-5.981698,0.3174725,Ppp2cb,"protein phosphatase 2 (formerly 2A), catalytic subunit, beta isoform"
10343909,0.4896446,0.228,1.2967779,-5.981809,0.165395,,
10429064,0.4896446,0.228,-1.2967369,-5.981858,-0.1497,Hhla1,HERV-H LTR-associating 1
10424825,0.4898004,0.228,1.2964749,-5.982171,0.4273325,Cyc1,cytochrome c-1
10359480,0.4898062,0.228,-1.2964249,-5.982231,-0.2175375,Dnm3,dynamin 3
10547924,0.4898384,0.228,1.2962535,-5.982436,0.5233925,Gm8580///Gm13213///4931440P22Rik///Rpl29,ribosomal protein L29 pseudogene///predicted gene 13213///RIKEN cDNA 4931440P22 gene///ribosomal protein L29
10565089,0.4898384,0.228,-1.296229,-5.982465,-0.1534575,Cpeb1,cytoplasmic polyadenylation element binding protein 1
10550169,0.4898384,0.228,-1.2962135,-5.982484,-0.3762525,Phf20,PHD finger protein 20
10373651,0.4898384,0.228,-1.2962121,-5.982485,-0.2655025,,
10606926,0.4898455,0.228,-1.2961602,-5.982547,-0.1344625,Tex13a,testis expressed 13A
10562720,0.4898752,0.228,1.2960104,-5.982726,0.294025,Siglece,sialic acid binding Ig-like lectin E
10441339,0.4898752,0.228,-1.2959822,-5.98276,-0.40678,A630089N07Rik,RIKEN cDNA A630089N07 gene
10367252,0.4898752,0.228,-1.2959648,-5.982781,-0.23313,Pan2,PAN2 poly(A) specific ribonuclease subunit
10502405,0.4898752,0.228,1.2959398,-5.982811,0.3342525,Metap1,methionyl aminopeptidase 1
10432509,0.4898752,0.228,1.2958836,-5.982878,0.5962725,Uxt,ubiquitously expressed transcript
10356514,0.4898752,0.228,-1.2958625,-5.982903,-0.2149625,Iqca,IQ motif containing with AAA domain
10573515,0.4898752,0.228,1.2957993,-5.982979,0.531505,2310036O22Rik,RIKEN cDNA 2310036O22 gene
10500237,0.4898752,0.228,-1.2957837,-5.982997,-0.2259675,Rprd2,regulation of nuclear pre-mRNA domain containing 2
10444747,0.4900518,0.228,-1.295492,-5.983346,-0.26127,,
10358660,0.4900518,0.228,-1.2953928,-5.983464,-0.1913425,Hmcn1,hemicentin 1
10359828,0.4900518,0.228,-1.2953868,-5.983471,-0.1584325,Gm4847,predicted gene 4847
10439509,0.4900518,0.228,-1.2953272,-5.983543,-0.1785175,4930435E12Rik,RIKEN cDNA 4930435E12 gene
10417275,0.4900518,0.228,-1.2953252,-5.983545,-0.18176,,
10552796,0.4902608,0.228,-1.2949504,-5.983993,-0.19155,Tsks,testis-specific serine kinase substrate
10340539,0.4902608,0.228,1.2949463,-5.983998,0.6291225,,
10405263,0.4902928,0.228,-1.2948592,-5.984102,-0.389755,Simc1,SUMO-interacting motifs containing 1
10514779,0.4903126,0.228,-1.2947895,-5.984185,-0.187015,Prkaa2,"protein kinase, AMP-activated, alpha 2 catalytic subunit"
10420286,0.4903205,0.229,-1.2947366,-5.984248,-0.17463,Gzmn,granzyme N
10400072,0.4903417,0.229,-1.2946562,-5.984344,-0.17161,Scin,scinderin
10473592,0.4903417,0.229,-1.2946231,-5.984384,-0.18364,Olfr1183,olfactory receptor 1183
10518568,0.4905293,0.229,1.2943164,-5.98475,0.3198975,,
10340923,0.4905434,0.229,1.2942394,-5.984842,0.61253,,
10339701,0.4905434,0.229,-1.2942129,-5.984873,-0.306835,,
10439955,0.4905497,0.229,-1.2941622,-5.984934,-0.370105,Nxpe3,"neurexophilin and PC-esterase domain family, member 3"
10505954,0.4906966,0.229,-1.293913,-5.985231,-0.1565575,Tek,endothelial-specific receptor tyrosine kinase
10455108,0.490702,0.229,-1.2938549,-5.985301,-0.189705,Pcdhb16,protocadherin beta 16
10434133,0.490702,0.229,-1.2938218,-5.98534,-0.1509075,Dgcr6,DiGeorge syndrome critical region gene 6
10524515,0.4907613,0.229,1.2936964,-5.98549,0.17685,Myo1h,myosin 1H
10533993,0.4908191,0.229,1.2935731,-5.985637,0.210275,Slc15a4,"solute carrier family 15, member 4"
10358579,0.4908663,0.229,-1.2934639,-5.985768,-0.223715,Hmcn1,hemicentin 1
10549388,0.4908663,0.229,-1.2934139,-5.985827,-0.25303,Pthlh,parathyroid hormone-like peptide
10473861,0.4908663,0.229,-1.2932272,-5.98605,-0.17446,Pacsin3,protein kinase C and casein kinase substrate in neurons 3
10578040,0.4908663,0.229,-1.2932041,-5.986077,-0.2375325,,
10342375,0.4908663,0.229,1.2931421,-5.986151,0.4513925,,
10508805,0.4908663,0.229,1.2931171,-5.986181,0.424075,Wasf2,"WAS protein family, member 2"
10339915,0.4908663,0.229,1.293115,-5.986184,0.4424975,,
10454353,0.4908663,0.229,1.2930861,-5.986218,0.1886975,Mocos,molybdenum cofactor sulfurase
10557960,0.4908663,0.229,-1.2929732,-5.986353,-0.1413625,Tgfb1i1,transforming growth factor beta 1 induced transcript 1
10409709,0.4908663,0.229,-1.2929556,-5.986374,-0.2360925,Mir7-1,microRNA 7-1
10529977,0.4908663,0.229,-1.2928881,-5.986455,-0.178145,Ppargc1a,"peroxisome proliferative activated receptor, gamma, coactivator 1 alpha"
10487823,0.4908663,0.229,-1.2928219,-5.986534,-0.1362225,Siglec1,"sialic acid binding Ig-like lectin 1, sialoadhesin"
10562647,0.4908663,0.229,1.2928203,-5.986535,0.312875,Gm8580///Gm13213///4931440P22Rik///Rpl29,ribosomal protein L29 pseudogene///predicted gene 13213///RIKEN cDNA 4931440P22 gene///ribosomal protein L29
10551293,0.4908663,0.229,-1.2927905,-5.986571,-0.1645975,Cyp2f2,"cytochrome P450, family 2, subfamily f, polypeptide 2"
10338936,0.4908663,0.229,1.2927848,-5.986578,0.263665,,
10576816,0.4908663,0.229,-1.2927461,-5.986624,-0.1332275,Cd209b,CD209b antigen
10605499,0.4908663,0.229,-1.2927133,-5.986663,-0.2124575,3426406K10Rik,RIKEN cDNA 3426406K10 gene
10515142,0.4908663,0.229,-1.2927092,-5.986668,-0.2232225,,
10340737,0.4908663,0.229,-1.2926163,-5.986779,-0.3229875,,
10500412,0.4908663,0.229,1.2925452,-5.986864,0.3581175,Gpr89,G protein-coupled receptor 89
10344097,0.4908663,0.229,-1.2925022,-5.986915,-0.172785,,
10492123,0.4908663,0.229,-1.2924303,-5.987001,-0.19007,Sohlh2,spermatogenesis and oogenesis specific basic helix-loop-helix 2
10358547,0.4908663,0.229,-1.2924209,-5.987012,-0.1722875,Hmcn1,hemicentin 1
10483719,0.4908663,0.229,1.2924173,-5.987016,0.1543275,Chn1,chimerin 1
10340451,0.4908663,0.229,-1.292396,-5.987042,-0.26205,,
10347186,0.4908663,0.229,-1.2923491,-5.987098,-0.326445,,
10361007,0.4908663,0.229,1.2922884,-5.98717,0.22152,Smyd2,SET and MYND domain containing 2
10574147,0.4908663,0.229,-1.2922202,-5.987251,-0.181255,,
10604451,0.4908663,0.229,-1.2921359,-5.987352,-0.149915,Enox2,ecto-NOX disulfide-thiol exchanger 2
10419713,0.4908663,0.229,-1.2921142,-5.987378,-0.260995,Olfr1512,olfactory receptor 1512
10344284,0.4908663,0.229,-1.292081,-5.987417,-0.4028,,
10603175,0.4908663,0.229,1.292063,-5.987439,0.1694725,,
10534990,0.4908663,0.229,1.2920551,-5.987448,0.2802875,Taf6,TATA-box binding protein associated factor 6
10554351,0.4908663,0.229,-1.2920356,-5.987471,-0.1797525,Wdr93,WD repeat domain 93
10579649,0.4908663,0.229,-1.2920092,-5.987503,-0.2511525,Cib3,calcium and integrin binding family member 3
10368881,0.4908663,0.229,-1.2919671,-5.987553,-0.1745825,Armc2,armadillo repeat containing 2
10608382,0.4908663,0.229,-1.2919622,-5.987559,-0.218395,Srsy,"serine-rich, secreted, Y-linked"
10438891,0.4909252,0.23,-1.2917141,-5.987855,-0.20032,Gm1968,predicted gene 1968
10419709,0.4909252,0.23,-1.2917136,-5.987855,-0.20626,Olfr1512///Olfr1513,olfactory receptor 1512///olfactory receptor 1513
10582014,0.4909252,0.23,1.2916871,-5.987887,0.1589375,1700030J22Rik,RIKEN cDNA 1700030J22 gene
10573613,0.4909252,0.23,-1.2916721,-5.987905,-0.14235,Olfr371,olfactory receptor 371
10481329,0.4909252,0.23,-1.2916706,-5.987907,-0.13425,Barhl1,BarH-like 1 (Drosophila)
10448262,0.4909273,0.23,-1.2916259,-5.98796,-0.20312,Zfp213,zinc finger protein 213
10363195,0.4909364,0.23,-1.2915714,-5.988025,-0.2790075,Hsf2,heat shock factor 2
10469622,0.4909572,0.23,-1.2915003,-5.98811,-0.225535,Gpr158,G protein-coupled receptor 158
10516926,0.4910469,0.23,-1.2912637,-5.988392,-0.156815,Med18,mediator complex subunit 18
10438376,0.4910469,0.23,1.2912456,-5.988413,0.578725,Gm10653///Rps2,ribsomal protein S2 pseudogene///ribosomal protein S2
10458386,0.4910469,0.23,1.2911818,-5.988489,0.139175,Ndufa2,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 2"
10341859,0.4910469,0.23,-1.2911516,-5.988526,-0.174015,,
10341983,0.4910469,0.23,-1.2911396,-5.98854,-0.21588,,
10469573,0.4910469,0.23,-1.2911236,-5.988559,-0.3717725,,
10340903,0.4911505,0.23,-1.2909358,-5.988783,-0.24234,,
10518902,0.491191,0.23,-1.290837,-5.988901,-0.20048,Hes3,hairy and enhancer of split 3 (Drosophila)
10523297,0.4911989,0.23,-1.2907842,-5.988963,-0.2264225,Ccng2,cyclin G2
10597076,0.49125,0.23,-1.2906393,-5.989136,-0.1387225,Fbxw18,F-box and WD-40 domain protein 18
10343185,0.49125,0.23,-1.2906287,-5.989149,-0.35591,,
10338064,0.4912696,0.23,-1.2905364,-5.989259,-0.13896,,
10476189,0.4912696,0.23,-1.2904748,-5.989332,-0.2232275,Mrps26,mitochondrial ribosomal protein S26
10503019,0.4912696,0.23,-1.2904347,-5.98938,-0.1687225,4930566N20Rik,RIKEN cDNA 4930566N20 gene
10410776,0.4912696,0.23,-1.2904344,-5.98938,-0.16141,,
10591653,0.4912978,0.23,1.2903152,-5.989522,0.17986,Tmem205,transmembrane protein 205
10342625,0.4912978,0.23,-1.2903113,-5.989527,-0.474835,,
10594460,0.4913072,0.23,1.2902564,-5.989592,0.1631125,Dis3l,DIS3 like exosome 3'-5' exoribonuclease
10466846,0.4913946,0.23,-1.2900791,-5.989804,-0.17439,,
10484762,0.4913946,0.23,-1.2900497,-5.989839,-0.24352,Olfr1200,olfactory receptor 1200
10362171,0.4914351,0.23,1.2899509,-5.989956,0.17598,Stx7,syntaxin 7
10546817,0.49146,0.23,-1.2898338,-5.990096,-0.136325,Ssu2,ssu-2 homolog (C. elegans)
10439889,0.49146,0.23,-1.289811,-5.990123,-0.472755,,
10548679,0.49146,0.23,-1.2897702,-5.990172,-0.343865,,
10591120,0.49146,0.23,-1.2897493,-5.990196,-0.2132125,Fat3,FAT atypical cadherin 3
10548653,0.4914739,0.23,-1.289683,-5.990275,-0.30645,Prpmp5,proline-rich protein MP5
10344543,0.4914739,0.23,-1.2896283,-5.990341,-0.2480225,,
10517213,0.4914739,0.23,-1.2895762,-5.990403,-0.1537325,Cnksr1,connector enhancer of kinase suppressor of Ras 1
10557109,0.4914739,0.23,-1.2895326,-5.990455,-0.273675,1700069B07Rik,RIKEN cDNA 1700069B07 gene
10339202,0.4914739,0.23,-1.2895215,-5.990468,-0.2254425,,
10343212,0.4914809,0.23,1.2894328,-5.990573,0.37541,,
10440258,0.4914809,0.23,-1.2894283,-5.990579,-0.18064,Epha3,Eph receptor A3
10340755,0.4915395,0.23,-1.289291,-5.990742,-0.3213925,,
10519636,0.4915395,0.23,-1.2892539,-5.990786,-0.141955,,
10342321,0.4915395,0.23,1.2892184,-5.990829,0.6436425,,
10601461,0.4915395,0.23,-1.2891792,-5.990875,-0.2405175,Cylc1,"cylicin, basic protein of sperm head cytoskeleton 1"
10469609,0.4916,0.23,-1.2890523,-5.991026,-0.1767125,Gm13375,predicted gene 13375
10392863,0.4916198,0.23,-1.2889827,-5.991109,-0.1759275,Grin2c,"glutamate receptor, ionotropic, NMDA2C (epsilon 3)"
10402991,0.4916387,0.23,1.2888781,-5.991234,0.20214,Ighg///Igh-VX24///Igh-VX24///Ighm,Immunoglobulin heavy chain (gamma polypeptide)///immunoglobulin heavy chain (X24 family)///immunoglobulin heavy chain (X24 family)///immunoglobulin heavy constant mu
10482323,0.4916387,0.23,1.2888729,-5.99124,0.1339425,Ppp6c,"protein phosphatase 6, catalytic subunit"
10482507,0.4916952,0.231,1.2886912,-5.991456,0.3889825,Ppia,peptidylprolyl isomerase A
10360972,0.4916952,0.231,-1.288594,-5.991572,-0.163835,Kcnk2,"potassium channel, subfamily K, member 2"
10342919,0.4916952,0.231,-1.2885445,-5.991631,-0.366015,,
10490775,0.4916952,0.231,-1.2885375,-5.991639,-0.274905,Gm10748,predicted gene 10748
10481023,0.4916952,0.231,-1.2885299,-5.991649,-0.1772475,Sec16a,"SEC16 homolog A, endoplasmic reticulum export factor"
10540599,0.4916952,0.231,-1.2885055,-5.991677,-0.1447675,Cpne9,copine family member IX
10347748,0.4916952,0.231,-1.288502,-5.991682,-0.357435,Utp14b///Acsl3,UTP14B small subunit processome component///acyl-CoA synthetase long-chain family member 3
10523161,0.4917159,0.231,-1.2883817,-5.991825,-0.17657,Mthfd2l,methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2-like
10524676,0.4917159,0.231,1.2883664,-5.991843,0.38118,Srsf9,serine/arginine-rich splicing factor 9
10551181,0.4917159,0.231,1.288333,-5.991883,0.30119,B9d2,B9 protein domain 2
10494781,0.4917159,0.231,-1.2883064,-5.991915,-0.156825,Igsf3,"immunoglobulin superfamily, member 3"
10476349,0.4917181,0.231,-1.2882617,-5.991968,-0.263135,1110034G24Rik,RIKEN cDNA 1110034G24 gene
10433472,0.4917446,0.231,-1.2881827,-5.992062,-0.2295725,1810013L24Rik,RIKEN cDNA 1810013L24 gene
10340244,0.4917466,0.231,-1.2881384,-5.992114,-0.50849,,
10565241,0.4918495,0.231,-1.2879517,-5.992337,-0.15492,Cfap161,cilia and flagella associated protein 161
10341443,0.4918803,0.231,1.2878651,-5.99244,0.63474,,
10339242,0.4918803,0.231,1.2878251,-5.992487,0.899915,,
10338417,0.491889,0.231,-1.2877713,-5.992551,-0.5454475,,
10367626,0.4919253,0.231,1.2876648,-5.992678,0.174695,Armt1,acidic residue methyltransferase 1
10442606,0.4919253,0.231,-1.2876369,-5.992711,-0.2972625,Meiob,meiosis specific with OB domains
10342173,0.49205,0.231,1.2874196,-5.99297,0.50274,,
10477311,0.4920877,0.231,1.2873247,-5.993083,0.23833,Asxl1,additional sex combs like 1
10606248,0.4920909,0.231,-1.2872723,-5.993145,-0.1908525,Magee2,"melanoma antigen, family E, 2"
10407420,0.4920909,0.231,1.2872371,-5.993187,0.285115,Net1,neuroepithelial cell transforming gene 1
